gene	go
KCNK2	GO:0043025
KCNK2	GO:0005634
KCNK2	GO:0005886
KCNK2	GO:0008076
KCNK2	GO:0015271
KCNK2	GO:0019870
KCNK2	GO:0022841
KCNK2	GO:0003231
KCNK2	GO:0071456
KCNK2	GO:0090102
KCNK2	GO:0007186
KCNK2	GO:0007613
KCNK2	GO:0060044
KCNK2	GO:2000279
KCNK2	GO:0010942
KCNK2	GO:1900039
KCNK2	GO:0071805
KCNK2	GO:0048678
KCNK2	GO:0009612
KCNK2	GO:0030322
RENI	GO:0045177
RENI	GO:0005737
RENI	GO:0005576
RENI	GO:0005615
RENI	GO:0005886
RENI	GO:0004190
RENI	GO:0005159
RENI	GO:0008233
RENI	GO:0005102
RENI	GO:0050435
RENI	GO:0002003
RENI	GO:0048469
RENI	GO:0071466
RENI	GO:0042756
RENI	GO:0009755
RENI	GO:0001822
RENI	GO:0008584
RENI	GO:0001823
RENI	GO:0006508
RENI	GO:0008217
RENI	GO:0043408
RENI	GO:0002018
RENI	GO:0051591
RENI	GO:0070305
RENI	GO:0035902
RENI	GO:0032496
CAH2	GO:0045177
CAH2	GO:0005737
CAH2	GO:0005829
CAH2	GO:0070062
CAH2	GO:0043209
CAH2	GO:0005886
CAH2	GO:0004064
CAH2	GO:0004089
CAH2	GO:0016836
CAH2	GO:0008270
CAH2	GO:0038166
CAH2	GO:0015670
CAH2	GO:0002009
CAH2	GO:0006730
CAH2	GO:0032849
CAH2	GO:2001150
CAH2	GO:0032230
CAH2	GO:0044070
CAH2	GO:2001225
CAH2	GO:0051453
CAH2	GO:0046903
TPA	GO:0045177
TPA	GO:0009986
TPA	GO:0005737
TPA	GO:0070062
TPA	GO:0005576
TPA	GO:0005615
TPA	GO:0098978
TPA	GO:0098992
TPA	GO:0099544
TPA	GO:0098794
TPA	GO:0098685
TPA	GO:0097180
TPA	GO:0051219
TPA	GO:0004252
TPA	GO:0005102
TPA	GO:0007596
TPA	GO:0006464
TPA	GO:0071549
TPA	GO:0071372
TPA	GO:0071373
TPA	GO:0042730
TPA	GO:0045861
TPA	GO:0031639
TPA	GO:0048008
TPA	GO:0060279
TPA	GO:0060468
TPA	GO:0006508
TPA	GO:0048167
TPA	GO:0051591
TPA	GO:0070542
TPA	GO:0001666
TPA	GO:0014909
TPA	GO:0035249
TPA	GO:0099183
DRD3	GO:0045177
DRD3	GO:0042995
DRD3	GO:0030139
DRD3	GO:0098982
DRD3	GO:0098978
DRD3	GO:0005887
DRD3	GO:0099061
DRD3	GO:0005886
DRD3	GO:0031748
DRD3	GO:0001591
DRD3	GO:0004930
DRD3	GO:0019904
DRD3	GO:0046717
DRD3	GO:0071880
DRD3	GO:0007191
DRD3	GO:0007195
DRD3	GO:0050482
DRD3	GO:0006914
DRD3	GO:0048148
DRD3	GO:0006874
DRD3	GO:0032922
DRD3	GO:0042417
DRD3	GO:0002031
DRD3	GO:0007186
DRD3	GO:0035483
DRD3	GO:0007612
DRD3	GO:0007611
DRD3	GO:0007626
DRD3	GO:0050883
DRD3	GO:0007194
DRD3	GO:0043066
DRD3	GO:0045776
DRD3	GO:0051481
DRD3	GO:0048715
DRD3	GO:0051898
DRD3	GO:0050709
DRD3	GO:0032416
DRD3	GO:0051967
DRD3	GO:0000122
DRD3	GO:1901386
DRD3	GO:0060158
DRD3	GO:0008284
DRD3	GO:0032467
DRD3	GO:0051482
DRD3	GO:0060161
DRD3	GO:0045840
DRD3	GO:0035815
DRD3	GO:0045944
DRD3	GO:0060134
DRD3	GO:0045187
DRD3	GO:0014059
DRD3	GO:0051584
DRD3	GO:0090325
DRD3	GO:0099149
DRD3	GO:0043266
DRD3	GO:0042220
DRD3	GO:0034776
DRD3	GO:0043278
DRD3	GO:0009410
DRD3	GO:0035176
DRD3	GO:0008542
TBG1	GO:0045177
TBG1	GO:0031252
TBG1	GO:0005814
TBG1	GO:0005813
TBG1	GO:0036064
TBG1	GO:0000794
TBG1	GO:0005737
TBG1	GO:0005881
TBG1	GO:0005829
TBG1	GO:0000930
TBG1	GO:0005874
TBG1	GO:1990498
TBG1	GO:0097730
TBG1	GO:0005634
TBG1	GO:0000242
TBG1	GO:0005827
TBG1	GO:0055037
TBG1	GO:0005819
TBG1	GO:0005525
TBG1	GO:0003924
TBG1	GO:0042802
TBG1	GO:0005200
TBG1	GO:0031122
TBG1	GO:0000212
TBG1	GO:0000226
TBG1	GO:0007020
TBG1	GO:0000278
TBG1	GO:0000070
TBG1	GO:0007052
ITPR3	GO:0045177
ITPR3	GO:0005903
ITPR3	GO:0005737
ITPR3	GO:0030659
ITPR3	GO:0005783
ITPR3	GO:0005789
ITPR3	GO:0005887
ITPR3	GO:0016020
ITPR3	GO:0043209
ITPR3	GO:0043025
ITPR3	GO:0005640
ITPR3	GO:0005730
ITPR3	GO:0005654
ITPR3	GO:0005886
ITPR3	GO:0031095
ITPR3	GO:0043235
ITPR3	GO:0016529
ITPR3	GO:0030667
ITPR3	GO:0005509
ITPR3	GO:0015278
ITPR3	GO:0043533
ITPR3	GO:0070679
ITPR3	GO:0005220
ITPR3	GO:0000822
ITPR3	GO:0035091
ITPR3	GO:0060402
ITPR3	GO:0007186
ITPR3	GO:0060291
ITPR3	GO:0007613
ITPR3	GO:0007204
ITPR3	GO:0051209
ITPR3	GO:0051592
ITPR3	GO:0050913
ITPR3	GO:0050916
ITPR3	GO:0050917
XCT	GO:0045177
XCT	GO:0097449
XCT	GO:0031526
XCT	GO:0009986
XCT	GO:0005856
XCT	GO:0016021
XCT	GO:0005886
XCT	GO:0005791
XCT	GO:0015327
XCT	GO:0015179
XCT	GO:0030534
XCT	GO:0034599
XCT	GO:0140206
XCT	GO:0090461
XCT	GO:0006749
XCT	GO:0034775
XCT	GO:0098712
XCT	GO:0070306
XCT	GO:0060173
XCT	GO:0048286
XCT	GO:0050804
XCT	GO:1903204
XCT	GO:0070527
XCT	GO:1904717
XCT	GO:0042127
XCT	GO:1901494
XCT	GO:2000211
XCT	GO:1903786
XCT	GO:0048021
XCT	GO:0033029
XCT	GO:0051223
XCT	GO:0050807
XCT	GO:0035094
XCT	GO:0014070
XCT	GO:0051775
XCT	GO:0009636
XCT	GO:0021756
XCT	GO:0021591
XCT	GO:0008542
AQP1	GO:0045177
AQP1	GO:0016324
AQP1	GO:0009925
AQP1	GO:0016323
AQP1	GO:0005903
AQP1	GO:0031526
AQP1	GO:0005737
AQP1	GO:0070062
AQP1	GO:0016021
AQP1	GO:0005887
AQP1	GO:0031965
AQP1	GO:0005634
AQP1	GO:0005886
AQP1	GO:0042383
AQP1	GO:0008519
AQP1	GO:0035379
AQP1	GO:0015168
AQP1	GO:0042802
AQP1	GO:0005223
AQP1	GO:0030184
AQP1	GO:0005267
AQP1	GO:0015079
AQP1	GO:0022857
AQP1	GO:0015250
AQP1	GO:0005372
AQP1	GO:0015696
AQP1	GO:0035378
AQP1	GO:0015670
AQP1	GO:0006884
AQP1	GO:0019725
AQP1	GO:0071474
AQP1	GO:0071320
AQP1	GO:0071280
AQP1	GO:0071549
AQP1	GO:0070301
AQP1	GO:0071456
AQP1	GO:0071241
AQP1	GO:0071260
AQP1	GO:0071288
AQP1	GO:0071732
AQP1	GO:0071300
AQP1	GO:0071472
AQP1	GO:0034644
AQP1	GO:0009992
AQP1	GO:0033326
AQP1	GO:0019934
AQP1	GO:0050829
AQP1	GO:0030950
AQP1	GO:0015793
AQP1	GO:0006972
AQP1	GO:0021670
AQP1	GO:0050891
AQP1	GO:0043066
AQP1	GO:0043154
AQP1	GO:0030185
AQP1	GO:0042476
AQP1	GO:0030157
AQP1	GO:0045766
AQP1	GO:0048146
AQP1	GO:0046878
AQP1	GO:0006813
AQP1	GO:0003091
AQP1	GO:0003097
AQP1	GO:0035377
AQP1	GO:0006833
MTAP2	GO:0150014
MTAP2	GO:0043203
MTAP2	GO:0043194
MTAP2	GO:0097441
MTAP2	GO:0005737
MTAP2	GO:0005829
MTAP2	GO:0030425
MTAP2	GO:0032839
MTAP2	GO:0044307
MTAP2	GO:1902737
MTAP2	GO:0044294
MTAP2	GO:0043198
MTAP2	GO:0150002
MTAP2	GO:0005874
MTAP2	GO:0005875
MTAP2	GO:0043005
MTAP2	GO:0043025
MTAP2	GO:0150001
MTAP2	GO:1990635
MTAP2	GO:1990769
MTAP2	GO:0005516
MTAP2	GO:0002162
MTAP2	GO:0008017
MTAP2	GO:0005198
MTAP2	GO:0048156
MTAP2	GO:0021954
MTAP2	GO:0016358
MTAP2	GO:0048813
MTAP2	GO:0001578
MTAP2	GO:0000226
MTAP2	GO:0030517
MTAP2	GO:1904527
MTAP2	GO:0031115
MTAP2	GO:0031175
MTAP2	GO:1901953
MTAP2	GO:1903744
MTAP2	GO:0031113
MTAP2	GO:1902513
MTAP2	GO:0032880
FAK2	GO:0097440
FAK2	GO:0044297
FAK2	GO:0005938
FAK2	GO:0005737
FAK2	GO:0005856
FAK2	GO:0005829
FAK2	GO:0030425
FAK2	GO:0043197
FAK2	GO:0031234
FAK2	GO:0005925
FAK2	GO:0098978
FAK2	GO:0030426
FAK2	GO:0030027
FAK2	GO:0045121
FAK2	GO:0043025
FAK2	GO:0017146
FAK2	GO:0005634
FAK2	GO:0048471
FAK2	GO:0014069
FAK2	GO:0043423
FAK2	GO:0005524
FAK2	GO:0004683
FAK2	GO:0004972
FAK2	GO:0004715
FAK2	GO:0008022
FAK2	GO:0004712
FAK2	GO:0004713
FAK2	GO:0044877
FAK2	GO:0005102
FAK2	GO:0031625
FAK2	GO:0090630
FAK2	GO:0042976
FAK2	GO:0002250
FAK2	GO:0006915
FAK2	GO:0043534
FAK2	GO:0045453
FAK2	GO:0030154
FAK2	GO:0007166
FAK2	GO:0006968
FAK2	GO:0071498
FAK2	GO:0071300
FAK2	GO:0070098
FAK2	GO:0086100
FAK2	GO:0007173
FAK2	GO:0048041
FAK2	GO:0014009
FAK2	GO:0045087
FAK2	GO:0007229
FAK2	GO:0035235
FAK2	GO:0060292
FAK2	GO:0060291
FAK2	GO:0000165
FAK2	GO:0002315
FAK2	GO:0043066
FAK2	GO:0030502
FAK2	GO:0008285
FAK2	GO:0010656
FAK2	GO:0045638
FAK2	GO:0043524
FAK2	GO:0043267
FAK2	GO:0031175
FAK2	GO:0001556
FAK2	GO:0038083
FAK2	GO:0018108
FAK2	GO:0030838
FAK2	GO:0045766
FAK2	GO:2000538
FAK2	GO:0030307
FAK2	GO:0030335
FAK2	GO:0008284
FAK2	GO:0001954
FAK2	GO:0007204
FAK2	GO:2000573
FAK2	GO:0010595
FAK2	GO:0070374
FAK2	GO:2000463
FAK2	GO:0046330
FAK2	GO:0043507
FAK2	GO:0010976
FAK2	GO:0045429
FAK2	GO:0051000
FAK2	GO:0050731
FAK2	GO:0043552
FAK2	GO:0045860
FAK2	GO:2000379
FAK2	GO:0051968
FAK2	GO:0045727
FAK2	GO:2000060
FAK2	GO:0046777
FAK2	GO:0006468
FAK2	GO:0065003
FAK2	GO:2000249
FAK2	GO:0050848
FAK2	GO:0030155
FAK2	GO:0008360
FAK2	GO:0010752
FAK2	GO:2000114
FAK2	GO:0032960
FAK2	GO:0010758
FAK2	GO:2000310
FAK2	GO:0051279
FAK2	GO:0048167
FAK2	GO:2000058
FAK2	GO:0051592
FAK2	GO:0051591
FAK2	GO:0042220
FAK2	GO:0045471
FAK2	GO:0009749
FAK2	GO:0009725
FAK2	GO:0042542
FAK2	GO:0001666
FAK2	GO:0035902
FAK2	GO:0010226
FAK2	GO:0009612
FAK2	GO:0006970
FAK2	GO:0009410
FAK2	GO:0007172
FAK2	GO:0007165
FAK2	GO:0002040
FAK2	GO:0043149
FAK2	GO:0007169
FAK2	GO:0033209
FAK2	GO:0048010
FABPI	GO:0045179
FABPI	GO:0005829
FABPI	GO:0005902
FABPI	GO:0005634
FABPI	GO:0005886
FABPI	GO:0005504
FABPI	GO:0036041
FABPI	GO:0005324
FABPI	GO:0006631
FABPI	GO:0015908
FABPI	GO:0098856
KPCZ	GO:0045179
KPCZ	GO:0016324
KPCZ	GO:0043203
KPCZ	GO:0005923
KPCZ	GO:0030054
KPCZ	GO:0031252
KPCZ	GO:0005911
KPCZ	GO:0005737
KPCZ	GO:0005829
KPCZ	GO:0005768
KPCZ	GO:0070062
KPCZ	GO:0098978
KPCZ	GO:0016020
KPCZ	GO:0045121
KPCZ	GO:0005815
KPCZ	GO:0035748
KPCZ	GO:0005635
KPCZ	GO:0016363
KPCZ	GO:0048471
KPCZ	GO:0005886
KPCZ	GO:0014069
KPCZ	GO:0098685
KPCZ	GO:0001725
KPCZ	GO:0031982
KPCZ	GO:0071889
KPCZ	GO:0005524
KPCZ	GO:0004698
KPCZ	GO:0043560
KPCZ	GO:0046872
KPCZ	GO:0043274
KPCZ	GO:0015459
KPCZ	GO:0004672
KPCZ	GO:0019901
KPCZ	GO:0004697
KPCZ	GO:0106310
KPCZ	GO:0004674
KPCZ	GO:0004712
KPCZ	GO:0044877
KPCZ	GO:0031584
KPCZ	GO:0032148
KPCZ	GO:0016477
KPCZ	GO:0007166
KPCZ	GO:0032869
KPCZ	GO:0030010
KPCZ	GO:0006954
KPCZ	GO:0035556
KPCZ	GO:0007616
KPCZ	GO:0060291
KPCZ	GO:0051899
KPCZ	GO:0060081
KPCZ	GO:0000226
KPCZ	GO:0043066
KPCZ	GO:0051346
KPCZ	GO:0046627
KPCZ	GO:0050732
KPCZ	GO:0031333
KPCZ	GO:1990138
KPCZ	GO:0018105
KPCZ	GO:0008284
KPCZ	GO:0001954
KPCZ	GO:0070374
KPCZ	GO:2000463
KPCZ	GO:0046628
KPCZ	GO:0032733
KPCZ	GO:0032736
KPCZ	GO:0032753
KPCZ	GO:0032754
KPCZ	GO:0051092
KPCZ	GO:0051222
KPCZ	GO:2000553
KPCZ	GO:0045630
KPCZ	GO:0070528
KPCZ	GO:0072659
KPCZ	GO:0006468
KPCZ	GO:0098696
KPCZ	GO:0007165
KPCZ	GO:0047496
MMP25	GO:0031225
MMP25	GO:0031012
MMP25	GO:0005576
MMP25	GO:0016020
MMP25	GO:0005886
MMP25	GO:0035579
MMP25	GO:0004222
MMP25	GO:0008270
MMP25	GO:0030574
MMP25	GO:0030198
MMP25	GO:0060022
MMP25	GO:0006954
MMP25	GO:0006508
DAF	GO:0031225
DAF	GO:0009986
DAF	GO:0033116
DAF	GO:0070062
DAF	GO:0005576
DAF	GO:0101003
DAF	GO:0000139
DAF	GO:0045121
DAF	GO:0005886
DAF	GO:0030667
DAF	GO:0030133
DAF	GO:0008289
DAF	GO:0001618
DAF	GO:0006958
DAF	GO:0045087
DAF	GO:0045916
DAF	GO:0045959
DAF	GO:2000516
DAF	GO:2000563
DAF	GO:0007204
DAF	GO:0002726
DAF	GO:0030449
DAF	GO:1903659
DAF	GO:0031664
DAF	GO:0045730
DAF	GO:0002456
5NTD	GO:0031225
5NTD	GO:0009986
5NTD	GO:0005829
5NTD	GO:0009897
5NTD	GO:0070062
5NTD	GO:0016020
5NTD	GO:0005654
5NTD	GO:0005886
5NTD	GO:0008253
5NTD	GO:0046872
5NTD	GO:0000166
5NTD	GO:0046086
5NTD	GO:0046032
5NTD	GO:0006196
5NTD	GO:0006259
5NTD	GO:0007159
5NTD	GO:0050728
ACES	GO:0031225
ACES	GO:0005604
ACES	GO:0009986
ACES	GO:0005576
ACES	GO:0005615
ACES	GO:0005794
ACES	GO:0016020
ACES	GO:0031594
ACES	GO:0005634
ACES	GO:0048471
ACES	GO:0005886
ACES	GO:0045202
ACES	GO:0043083
ACES	GO:0042166
ACES	GO:0003990
ACES	GO:0001540
ACES	GO:0004104
ACES	GO:0005518
ACES	GO:0016787
ACES	GO:0043236
ACES	GO:0042803
ACES	GO:0043621
ACES	GO:0017171
ACES	GO:0006581
ACES	GO:0001507
ACES	GO:0095500
ACES	GO:0042982
ACES	GO:0007155
ACES	GO:0032223
ACES	GO:0007399
ACES	GO:0002076
ACES	GO:0120162
ACES	GO:0050714
ACES	GO:0031623
ACES	GO:0001919
ACES	GO:0060041
ACES	GO:0007416
ACHE	GO:0031225
ACHE	GO:0005604
ACHE	GO:0009986
ACHE	GO:0005576
ACHE	GO:0005615
ACHE	GO:0005794
ACHE	GO:0016020
ACHE	GO:0031594
ACHE	GO:0005634
ACHE	GO:0048471
ACHE	GO:0005886
ACHE	GO:0045202
ACHE	GO:0043083
ACHE	GO:0042166
ACHE	GO:0003990
ACHE	GO:0001540
ACHE	GO:0004104
ACHE	GO:0005518
ACHE	GO:0016787
ACHE	GO:0043236
ACHE	GO:0042803
ACHE	GO:0043621
ACHE	GO:0017171
ACHE	GO:0006581
ACHE	GO:0001507
ACHE	GO:0095500
ACHE	GO:0042982
ACHE	GO:0007155
ACHE	GO:0032223
ACHE	GO:0007399
ACHE	GO:0002076
ACHE	GO:0120162
ACHE	GO:0050714
ACHE	GO:0031623
ACHE	GO:0001919
ACHE	GO:0060041
ACHE	GO:0007416
DCE2	GO:0031225
DCE2	GO:0030424
DCE2	GO:0061202
DCE2	GO:0005829
DCE2	GO:0000139
DCE2	GO:0060077
DCE2	GO:0048471
DCE2	GO:0005886
DCE2	GO:0042734
DCE2	GO:0030672
DCE2	GO:0016595
DCE2	GO:0004351
DCE2	GO:0044877
DCE2	GO:0030170
DCE2	GO:0007268
DCE2	GO:0006540
DCE2	GO:0042136
DCE2	GO:0009410
DPEP1	GO:0031225
DPEP1	GO:0045177
DPEP1	GO:0016324
DPEP1	GO:0030054
DPEP1	GO:0070062
DPEP1	GO:0005615
DPEP1	GO:0031528
DPEP1	GO:0005654
DPEP1	GO:0005886
DPEP1	GO:0008800
DPEP1	GO:0043027
DPEP1	GO:0034235
DPEP1	GO:0070573
DPEP1	GO:0008235
DPEP1	GO:0072341
DPEP1	GO:0008270
DPEP1	GO:0016999
DPEP1	GO:0072340
DPEP1	GO:0071277
DPEP1	GO:0071732
DPEP1	GO:0071466
DPEP1	GO:0006751
DPEP1	GO:0006749
DPEP1	GO:0050667
DPEP1	GO:0006629
DPEP1	GO:0043066
DPEP1	GO:0030336
DPEP1	GO:0043154
GP1BA	GO:0031362
GP1BA	GO:0009986
GP1BA	GO:0070062
GP1BA	GO:0031012
GP1BA	GO:0005615
GP1BA	GO:1990779
GP1BA	GO:0005887
GP1BA	GO:0016020
GP1BA	GO:0005886
GP1BA	GO:0015057
GP1BA	GO:0007596
GP1BA	GO:0007597
GP1BA	GO:0007155
GP1BA	GO:0000902
GP1BA	GO:0007166
GP1BA	GO:0042730
GP1BA	GO:0035855
GP1BA	GO:0030168
GP1BA	GO:0070527
GP1BA	GO:0010572
GP1BA	GO:0030193
GP1BA	GO:0051209
PRIO	GO:0031362
PRIO	GO:0009986
PRIO	GO:0005737
PRIO	GO:0005829
PRIO	GO:0030425
PRIO	GO:0005783
PRIO	GO:0070062
PRIO	GO:0019898
PRIO	GO:0005794
PRIO	GO:0016234
PRIO	GO:0043231
PRIO	GO:0045121
PRIO	GO:0031965
PRIO	GO:0005634
PRIO	GO:0005886
PRIO	GO:0098794
PRIO	GO:0014069
PRIO	GO:0043195
PRIO	GO:0001540
PRIO	GO:0019828
PRIO	GO:0043008
PRIO	GO:0005509
PRIO	GO:0051087
PRIO	GO:0005507
PRIO	GO:1903135
PRIO	GO:1903136
PRIO	GO:0005539
PRIO	GO:0042802
PRIO	GO:0005521
PRIO	GO:0008017
PRIO	GO:0002020
PRIO	GO:0044877
PRIO	GO:0038023
PRIO	GO:0044325
PRIO	GO:0015631
PRIO	GO:0031802
PRIO	GO:0032147
PRIO	GO:0035584
PRIO	GO:0007049
PRIO	GO:0006878
PRIO	GO:1904646
PRIO	GO:0071280
PRIO	GO:0071466
PRIO	GO:0097062
PRIO	GO:0007611
PRIO	GO:0007616
PRIO	GO:0090647
PRIO	GO:0046007
PRIO	GO:1902992
PRIO	GO:1902430
PRIO	GO:0043066
PRIO	GO:0070885
PRIO	GO:1902951
PRIO	GO:0043433
PRIO	GO:0032689
PRIO	GO:0032700
PRIO	GO:0032703
PRIO	GO:1900272
PRIO	GO:0001933
PRIO	GO:0010955
PRIO	GO:0050860
PRIO	GO:1990535
PRIO	GO:0043525
PRIO	GO:1901216
PRIO	GO:0050731
PRIO	GO:1903078
PRIO	GO:0090314
PRIO	GO:0061098
PRIO	GO:0031648
PRIO	GO:0051260
PRIO	GO:1905664
PRIO	GO:1900449
PRIO	GO:1902938
PRIO	GO:0050730
PRIO	GO:1901379
PRIO	GO:1904645
PRIO	GO:0046686
PRIO	GO:0006979
CAH4	GO:0031362
CAH4	GO:0016324
CAH4	GO:0031526
CAH4	GO:0009986
CAH4	GO:0005793
CAH4	GO:0070062
CAH4	GO:0005794
CAH4	GO:0016020
CAH4	GO:0048471
CAH4	GO:0005886
CAH4	GO:0005791
CAH4	GO:0030667
CAH4	GO:0005802
CAH4	GO:0030658
CAH4	GO:0004089
CAH4	GO:0016836
CAH4	GO:0008270
CAH4	GO:0015701
CAH4	GO:0006730
CCG5	GO:0032281
CCG5	GO:0098978
CCG5	GO:0099055
CCG5	GO:0014069
CCG5	GO:0098839
CCG5	GO:0016247
CCG5	GO:0015075
CCG5	GO:0005245
CCG5	GO:0099590
CCG5	GO:0098943
CCG5	GO:0051968
CCG5	GO:0098970
CCG5	GO:2000311
CCG5	GO:0098962
CCG5	GO:0019226
CCG8	GO:0032281
CCG8	GO:0030666
CCG8	GO:1990454
CCG8	GO:0005886
CCG8	GO:0014069
CCG8	GO:0098839
CCG8	GO:0005891
CCG8	GO:0005246
CCG8	GO:0016247
CCG8	GO:0005245
CCG8	GO:0006816
CCG8	GO:0099590
CCG8	GO:0098943
CCG8	GO:0051968
CCG8	GO:0098970
CCG8	GO:2000311
CCG8	GO:0019226
GRIA3	GO:0032281
GRIA3	GO:0043197
GRIA3	GO:0030666
GRIA3	GO:0098688
GRIA3	GO:0005886
GRIA3	GO:0045211
GRIA3	GO:0004971
GRIA3	GO:0001540
GRIA3	GO:0015276
GRIA3	GO:0038023
GRIA3	GO:1904315
GRIA3	GO:0007215
GRIA4	GO:0032281
GRIA4	GO:0043197
GRIA4	GO:0030666
GRIA4	GO:1903561
GRIA4	GO:0043025
GRIA4	GO:0005886
GRIA4	GO:0045211
GRIA4	GO:0004971
GRIA4	GO:0001540
GRIA4	GO:0004970
GRIA4	GO:0015276
GRIA4	GO:0038023
GRIA4	GO:0007215
GRIA4	GO:0034392
CCG3	GO:0032281
CCG3	GO:0030425
CCG3	GO:0030666
CCG3	GO:0060076
CCG3	GO:0098978
CCG3	GO:0099061
CCG3	GO:0005886
CCG3	GO:0098839
CCG3	GO:0098685
CCG3	GO:0036477
CCG3	GO:0005891
CCG3	GO:0016247
CCG3	GO:0035255
CCG3	GO:0030165
CCG3	GO:0005245
CCG3	GO:0006816
CCG3	GO:0099590
CCG3	GO:0099645
CCG3	GO:0098943
CCG3	GO:2000969
CCG3	GO:0051968
CCG3	GO:0098970
CCG3	GO:0008104
CCG3	GO:0006605
CCG3	GO:2000311
CCG3	GO:0019226
CCG7	GO:0032281
CCG7	GO:0044300
CCG7	GO:0005769
CCG7	GO:0098978
CCG7	GO:0099061
CCG7	GO:1990454
CCG7	GO:0043025
CCG7	GO:0005886
CCG7	GO:0098839
CCG7	GO:0005891
CCG7	GO:0005246
CCG7	GO:0016247
CCG7	GO:0005245
CCG7	GO:0006816
CCG7	GO:0099590
CCG7	GO:0099645
CCG7	GO:0098943
CCG7	GO:1903861
CCG7	GO:0051968
CCG7	GO:0098970
CCG7	GO:2000311
CCG7	GO:0043488
CCG7	GO:0019226
CCG2	GO:0032281
CCG2	GO:0009986
CCG2	GO:0044300
CCG2	GO:0005829
CCG2	GO:0030666
CCG2	GO:0098978
CCG2	GO:0098686
CCG2	GO:0099061
CCG2	GO:0005886
CCG2	GO:0098839
CCG2	GO:0098685
CCG2	GO:0036477
CCG2	GO:0005891
CCG2	GO:0016247
CCG2	GO:0035255
CCG2	GO:0005245
CCG2	GO:0060082
CCG2	GO:0051899
CCG2	GO:0060081
CCG2	GO:0007528
CCG2	GO:0099590
CCG2	GO:0099645
CCG2	GO:0098943
CCG2	GO:2000969
CCG2	GO:1904510
CCG2	GO:0051968
CCG2	GO:0098970
CCG2	GO:0006612
CCG2	GO:2000311
CCG2	GO:0051592
CCG2	GO:0019226
CCG4	GO:0032281
CCG4	GO:0044297
CCG4	GO:0009986
CCG4	GO:0030666
CCG4	GO:0098978
CCG4	GO:0005887
CCG4	GO:0099061
CCG4	GO:1990454
CCG4	GO:0005886
CCG4	GO:0098839
CCG4	GO:0036477
CCG4	GO:0005246
CCG4	GO:0016247
CCG4	GO:0035255
CCG4	GO:0005245
CCG4	GO:0099590
CCG4	GO:0098943
CCG4	GO:2000969
CCG4	GO:0051968
CCG4	GO:0098970
CCG4	GO:2000311
CCG4	GO:0098962
CCG4	GO:0042220
CCG4	GO:0019226
GRIA1	GO:0032281
GRIA1	GO:0044308
GRIA1	GO:0009986
GRIA1	GO:0030425
GRIA1	GO:0043197
GRIA1	GO:0032591
GRIA1	GO:0031901
GRIA1	GO:0030666
GRIA1	GO:0005789
GRIA1	GO:0033116
GRIA1	GO:0012507
GRIA1	GO:0060076
GRIA1	GO:0098978
GRIA1	GO:0099061
GRIA1	GO:0044309
GRIA1	GO:0043025
GRIA1	GO:0099544
GRIA1	GO:0005886
GRIA1	GO:0014069
GRIA1	GO:0098793
GRIA1	GO:0055037
GRIA1	GO:0055038
GRIA1	GO:0097060
GRIA1	GO:0030672
GRIA1	GO:0004971
GRIA1	GO:0001540
GRIA1	GO:0008066
GRIA1	GO:0015276
GRIA1	GO:0099583
GRIA1	GO:0030165
GRIA1	GO:0038023
GRIA1	GO:1904315
GRIA1	GO:0071242
GRIA1	GO:0007268
GRIA1	GO:0007616
GRIA1	GO:0060292
GRIA1	GO:0031623
GRIA1	GO:0007165
GRIA2	GO:0032281
GRIA2	GO:0032279
GRIA2	GO:0030425
GRIA2	GO:0043197
GRIA2	GO:0030666
GRIA2	GO:0005789
GRIA2	GO:0060076
GRIA2	GO:0009897
GRIA2	GO:0005887
GRIA2	GO:0043025
GRIA2	GO:0005886
GRIA2	GO:0098794
GRIA2	GO:0014069
GRIA2	GO:0098839
GRIA2	GO:0098843
GRIA2	GO:0004971
GRIA2	GO:0001540
GRIA2	GO:0004970
GRIA2	GO:0015276
GRIA2	GO:0038023
GRIA2	GO:0007268
GRIA2	GO:0035235
GRIA2	GO:0007165
GRIA2	GO:0035249
KPCA	GO:0035866
KPCA	GO:0005737
KPCA	GO:0005829
KPCA	GO:0005783
KPCA	GO:0070062
KPCA	GO:0031966
KPCA	GO:0005739
KPCA	GO:0005654
KPCA	GO:0048471
KPCA	GO:0005886
KPCA	GO:0005524
KPCA	GO:0004698
KPCA	GO:0019899
KPCA	GO:0035403
KPCA	GO:0005178
KPCA	GO:0004672
KPCA	GO:0004697
KPCA	GO:0106310
KPCA	GO:0004674
KPCA	GO:0004712
KPCA	GO:0008270
KPCA	GO:0001525
KPCA	GO:0097190
KPCA	GO:0007155
KPCA	GO:0002159
KPCA	GO:0035408
KPCA	GO:0035556
KPCA	GO:0007077
KPCA	GO:0034351
KPCA	GO:0018105
KPCA	GO:0018107
KPCA	GO:0106071
KPCA	GO:0045766
KPCA	GO:0043536
KPCA	GO:0045780
KPCA	GO:0010613
KPCA	GO:0045785
KPCA	GO:0030335
KPCA	GO:2000707
KPCA	GO:0010595
KPCA	GO:0001938
KPCA	GO:0070374
KPCA	GO:0031666
KPCA	GO:0045651
KPCA	GO:0045931
KPCA	GO:0006468
KPCA	GO:0043488
KPCA	GO:0090330
KPCA	GO:0070555
HMGB1	GO:0035868
HMGB1	GO:0009986
HMGB1	GO:0000793
HMGB1	GO:0005793
HMGB1	GO:0005768
